pg_id,title,author,year,fictionality,language,pages
64450,Engelsch woordenboek. Tweede deel: Nederlandsch-Engelsch / K. ten Bruggencate.,"Bruggencate, K. ten b. 1849.",1920,0,dut,668.0
41039,"Nouveau manuel complet de marine / par M. Verdier, Capitaine de Corvette.","Verdier, Phocion-Aristide-Paulin",1837,0,fre,
64656,"Historia de los siete murciélagos, leyenda árabe, por D. Manuel Fernández y González.","Fernández y González, Manuel, 1821-1888.",1863,0,spa,2.0
57504,The angel in the cloud.,"Fuller, Edwin W. 1847-1876.",1881,0,eng,
23708,The Burgess bird book for children / by Thornton W. Burgess ; with illustrations in color by Louis Agassiz Fuertes.,"Burgess, Thornton W. 1874-1965.",1926,0,eng,353.0
9974,The yellow streak.,"Williams, Valentine, 1883-1946.",1923,0,eng,311.0
31246,A short account of the history of mathematics by W.W. Rouse Ball,"Ball, W. W. Rouse 1850-1925",1919,0,eng,
41414,The girl from the march [i.e. marsh] croft / by Selma Lagerlöf ; translated from the Swedish by Velma Swanston Howard.,"Lagerlöf, Selma, 1858-1940.",1916,1,eng,277.0
19682,"Chapters from my autobiography / Mark Twain ; foreword, Shelley Fisher Fishkin ; introduction, Arthur Miller ; afterword, Michael J. Kiskis.","Twain, Mark, 1835-1910.",1996,0,eng,
72963,"The nature of the physical world, by A.S. Eddington.","Eddington, Arthur Stanley, Sir, 1882-1944.",1948,0,eng,361.0
9721,Master Humphrey's clock.,"Dickens, Charles, 1812-1870.",1899,0,eng,362.0
29800,"La fonction gamma: théorie, histoire, bibliographie, par Maurice Godefroy ...","Godefroy, Maurice, 1872-",1901,0,fre,
31497,"The brassbounder, a tale of the sea.","Bone, David William, 1874-",1910,0,eng,293.0
38718,Lawrence Clavering / by A.E.W. Mason.,"Mason, A. E. W. 1865-1948.",1897,1,eng,372.0
21141,Kleider machen leute; komische oper in einem vorspiel und drei akten (mit benützung von Gottfried Kellers gleichnamiger novelle) von Leo Feld. Musik von Alexander Zemlinsky.,"Feld, Leo, 1869-1924.",1910,0,ger,92.0
53400,"The East India vade-mecum; or, Complete guide to gentlemen intended for the civil, military, or naval service of the hon. East India Company. By Captain Thomas Williamson ...","Williamson, Thomas.",1810,0,eng,
32000,An introduction to astronomy: designed as a textbook for the use of students of Yale college; By Denison Olmstead.,"Olmsted, Denison, 1791-1859.",1839,0,eng,276.0
9697,"Reprinted pieces, The lamplighter, To be read at dusk, and Sunday under three heads, with a general essay on the works of Charles Dickens by Andrew Lang.","Dickens, Charles, 1812-1870.",1899,1,eng,355.0
18603,What social classes owe to each other / by William Graham Sumner.,"Sumner, William Graham, 1840-1910.",1966,0,eng,
9528,"The Fitz-Patrick Lectures for 1903. English medicine in the Anglo-Saxon times. Two lectures delivered before the Royal College of Physicians of London, June 23 and 25, 1903.","Payne, Joseph Frank, 1840-1910.",1904,0,eng,162.0
74538,"Vegetarian supplement to Scientific feeding,","Roper, Dora C. C. L. b. 1873.",1915,0,eng,
69831,A history of the mathematical theories of attraction and the figure of the earth from the time of Newton to that of Laplace,"Todhunter, I. 1820-1884,",1962,0,eng,508.0
6046,"The whole works of John Bunyan ; accurately reprinted from the author's own editions / With editorial prefs., notes, and life of Bunyan, by George Offor. Numerous illustrative engravings.","Bunyan, John, 1628-1688.",1865,0,eng,
4288,"The rich Mrs. Burgoyne, by Kathleen Norris ... illustrated by Lucius Henry Hitchcock.","Norris, Kathleen Thompson, 1880-1966.",1912,1,eng,
26466,The second thoughts of an idle fellow.,"Jerome, Jerome K. 1859-1927.",1898,0,eng,278.0
9725,Nikolaus Nickleby / Charles Dickens.,"Dickens, Charles, 1812-1870.",1910,1,ger,
9682,An essay upon projects / by Daniel Defoe.,"Defoe, Daniel, 1661?-1731",1888,0,eng,
68079,"Maximes : suivies des Réflexions diverses, du Portrait de La Rochefoucauld par lui-même, et des Remarques de Christine de Suède sur les Maximes / La Rochefoucauld.","La Rochefoucauld, François, duc de, 1613-1680.",1967,0,fre,682.0
12304,"Nancy : architecture, beaux-arts, monuments.","Badel, Emile, 1861-1936.",1899,0,fre,
21172,The purple cow / [Gelett Burgess].,"Burgess, Gelett, 1866-1957.",1898,0,eng,
6951,Journal of researches into the natural history and geology of the countries visited during the voyage of H.M.S. Beagle round the world under the command of Capt. Fitz Roy / by Charles Darwin.,"Darwin, Charles, 1809-1882.",1873,0,eng,519.0
8988,"The Master of the world; a study of Christ, by Charles Lewis Slattery.","Slattery, Charles Lewis, 1867-1930.",1914,0,eng,298.0
16626,"Letters to Helen; impressions of an artist on the western front, by Keith Henderson.","Henderson, Keith, 1883-1982.",1917,0,eng,110.0
47167,On the quantum theory of line-spectra / by N. Bohr.,"Bohr, Niels, 1885-1962.",1922,0,eng,3.0
50492,Historia de Gil Braz de Santilhana / traduzida em portuguez por Manoel Mari  a Barboza de Bocage.,"Le Sage, Alain Rene  , 1668-1747.",1836,0,por,
46756,"A chronicle history of the life and works of William Shakespeare, player, poet, and playmaker, by Frederick Gard Fleay.","Fleay, Frederick Gard, 1831-1909.",1886,0,eng,364.0
57869,"The Orlando innamorato / translated into prose from the Italian of Francesco Berni, and interspersed with extracts in the same stanza as the original, by William Stewart Rose.","Boiardo, Matteo Maria, 1440 or 41-1494.",1823,0,eng,279.0
24689,New Italian sketches / by John Addington Symonds.,"Symonds, John Addington, 1840-1893.",1890,0,eng,
6557,The fall of the house of Usher : and other tales and prose writings of Edgar Poe / edited by Ernest Rhys.,"Poe, Edgar Allan, 1809-1849.",1906,0,eng,312.0
22360,The fortieth door / by Mary Hastings Bradley ...,"Bradley, Mary Hastings.",1920,1,eng,4.0
8808,"A narrative of the voyages round the world performed by Captain James Cook with an account of his life, during the previous and intervening periods / by A. Kippis.","Kippis, Andrew, 1725-1795.",1820,0,eng,
9671,Daniyel Derondo / fun Dzshordzsh Elioṭ ; iberzetsṭ fun Sh. Erdberg.,"Eliot, George, 1819-1880.",1919,1,yid,
72141,"Mysteries of the Libyan Desert; a record of three years of exploration in the heart of that vast & waterless region, by W.J. Harding King ... with 49 illustrations & 3 maps.","King, W. J. Harding, 1869-1933.",1925,0,eng,2.0
35197,The bandolero.,"Slater, Ernest.",1905,1,eng,
47474,"Huts in hell, by Daniel A. Poling.","Poling, Daniel A. 1884-1968.",1918,0,eng,
1904,The life and perambulations of a mouse / by a Lady ; illustrated ... by William Groome.,"Kilner, Dorothy, 1755-1836.",1851,1,eng,124.0
23709,The Burgess bird book for children / by Thornton W. Burgess ; with illustrations in color by Louis Agassiz Fuertes.,"Burgess, Thornton W. 1874-1965.",1926,0,eng,353.0
32565,Aletta : a tale of the Boer invasion / Bertram Mitford ; with frontispiece by A. Wallis Mills.,"Mitford, Bertram, 1855-1914.",1900,1,eng,302.0
9425,"The Mayor of Casterbridge, a story of a man of character.","Hardy, Thomas, 1840-1928.",1948,0,eng,
19514,A little princess : being the whole story of Sara Crewe now told for the first time / by Frances Hodgson Burnett ; with illustrations in colors by Ethel Franklin Betts.,"Burnett, Frances Hodgson, 1849-1924.",1928,1,eng,3.0
28939,This side of paradise / F. Scott Fitzgerald.,"Fitzgerald, F. Scott 1896-1940.",1920,1,eng,305.0
17861,The Wrack of the storm / by Maurice Maeterlinck ; translated by Alexander Teixeira de Mattos.,"Maeterlinck, Maurice, 1862-1949.",1916,0,eng,
154,The rise of Silas Lapham / Edited with an introd. by Edwin H. Cady,"Howells, William Dean, 1837-1920",1957,1,eng,298.0
29913,"Conic sections treated geometrically, by W.H. Besant.","Besant, W. H. 1828-1917.",1895,0,eng,2.0
63058,"Saggio di ricerche sulla satira contro il villano, con appendice di documenti inediti.","Merlini, Domenico.",1894,0,ita,
8978,"The sleeper awakes, a revised edition of ""When the sleeper wakes.""","Wells, H. G. 1866-1946.",1910,1,eng,288.0
9705,Mystery of Edwin Drood.,"Dickens, Charles, 1812-1870",1871,1,eng,346.0
6892,Mitteilungen aus den Memoiren des Satan.,"Hauff, Wilhelm, 1802-1827.",1920,0,ger,
9515,The works of Edgar Allen Poe.,"Poe, Edgar Allan, 1809-1849",1910,1,eng,
40030,The theory of heat radiation. Authorised translation by Morton Masius.,"Planck, Max, 1858-1947.",1959,0,eng,224.0
9004,Extract from Captain Stormfield's visit to heaven and is Shakespeare dead / by Mark Twain [i.e. S. L. Clemens],"Twain, Mark, 1835-1910",1910,0,eng,256.0
23088,The loss of the SS Titanic : its story and its lessons  by Lawrence Beesley,"Beesley, Lawrence, 1877-1967.",1912,0,eng,302.0
23082,"Boethius' Consolation of philosophy; tr. from the Latin by George Colville, 1556; ed., with an introduction, by Ernest Belfort Bax.","Boethius, -524.",1897,0,eng,138.0
28738,Bohemian San Francisco / With illus. from old woodcuts,"Evans, Henry Herman, 1918-1990",1955,0,eng,32.0
9273,"A modest proposal, a modist prepozel / Jonathan Swift, Mary Ellen Carroll.","Swift, Jonathan, 1667-1745.",1994,0,eng,
9513,"Works of Edgar Allan Poe : sixty-seven tales, one complete novel and thirty-one poems.","Poe, Edgar Allan, 1809-1849.",1990,1,eng,
26459,A child's garden of verses / by Robert Louis Stevenson,"Stevenson, Robert Louis, 1850-1894",1897,0,eng,101.0
9518,Paris sketch book of Mr. M.A. Titmarsh; and Eastern sketches. A journey from Cornhill to Cairo.,"Thackeray, William Makepeace, 1811-1863.",1899,0,eng,
19796,Discourse on the method of rightly conducting one's reason and of seeking truth in the sciences / René Descartes ; translated by Donald A. Cress.,"Descartes, René, 1596-1650.",1980,0,eng,42.0
8623,The adventures of Gerard / by A. Conan Doyle.,"Doyle, Arthur Conan, Sir, 1859-1930.",1903,1,eng,279.0
9032,"Roughing it, by Mark Twain, pseud.","Clemens, Samuel Langhorne, 1835-1910.",1913,0,eng,
49459,Bonnie Prince Fetlar : the story of a pony and his friends / by Marshall Saunders.,"Saunders, Marshall, 1861-1947.",1920,0,eng,352.0
71026,An enquiry concerning the principles of natural knowledge.,"Whitehead, Alfred North, 1861-1947.",1925,0,eng,207.0
12313,Pictures of Sweden ...,"Andersen, H. C. 1805-1875.",1852,0,eng,324.0
32438,The book of courage : a little book of brave thoughts / edited by Edwin Osgood Grover.,"Grover, Edwin Osgood, 1870-",1924,0,eng,60.0
53950,La panhypocrisiade : ou le spectacle infernal du seizième siècle.,"Lemercier, Népomucène-Louis, 1771-1840.",1819,0,fre,403.0
8983,Journey to the centre of the earth / by Jules Verne ; translated [from the French] by Robert Baldick.,"Verne, Jules, 1828-1905.",1980,1,eng,254.0
8766,The chessmen of Mars / by Edgar Rice Burroughs ... ; illustrated by J. Allen St. John.,"Burroughs, Edgar Rice, 1875-1950.",1922,1,eng,
2969,The memoirs of Giacomo Casanova di Seingalt.,"Casanova di Seingalt, Giacomo.",1922,0,eng,
29781,Le calcul des résidus et ses applications à la théorie des fonctions par Ernst Lindelöf.,"Lindelöf, Ernst, 1870-1946.",1905,0,fre,
10935,"The wonderful adventures of Nils, from the Swedish of Selma Lagerlöf; tr. by Velma Swanston Howard.","Lagerlöf, Selma, 1858-1940.",1914,1,eng,430.0
8762,The outlaw of Torn / Edgar Rice Burroughs.,"Burroughs, Edgar Rice, 1875-1950.",1937,0,eng,250.0
33369,"Vorlesungen über die theorie der elliptischen functionen, nebst einer einleitung in die allgemeine functionenlehre, von dr. Leo Koenigsberger.","Koenigsberger, Leo, 1837-1921.",1874,0,ger,
20273,History of England from the accession of James II / by Thomas Babbington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1884,0,eng,
26471,Spoon River anthology / by Edgar Lee Masters.,"Masters, Edgar Lee, 1868-1950.",1916,0,eng,306.0
9705,"Complete mystery of Edwin Drood; history, continuations and solutions, by J. C. Walters.","Dickens, Charles, 1812-1870.",1913,0,eng,267.0
66861,"History for ready reference... : companion volume, Appendices / by J.N. Larned.","Larned, J. N. 1836-1913.",1913,0,eng,264.0
23974,The Tao Teh King : a short study in comparative religion / [Lao-Tzu ; translated by] C. Spurgeon Medhurst.,Laozi.,1905,0,eng,134.0
53574,Life in South Africa.,"Barker, Lady 1831-1911.",1969,0,eng,136.0
37582,"The coast of adventure, by Harold Bindloss ... with frontispiece in color.","Bindloss, Harold, 1866-1945.",1915,1,eng,2.0
56800,"Romantic Canada, by Victoria Hayward, illustrated with photographs by Edith S. Watson; with an introduction by Edward J. O'Brien.","Hayward, Victoria.",1922,0,eng,254.0
1859,The works of Max Beerbohm / with a bibliography by John Lane,"Beerbohm, Max, Sir, 1872-1956",1896,0,eng,
41654,Introduction to mathematical philosophy / by Bertrand Russell.,"Russell, Bertrand, 1872-1970.",1971,0,eng,208.0
69789,The fellowship of the frog / by Edgar Wallace.,"Wallace, Edgar, 1875-1932.",1923,0,eng,421.0
8818,The last days of Pompeii. Harold: the last of the Saxon kings. The Caxtons: a family picture.,"Lytton, Edward Bulwer Lytton, Baron, 1803-1873.",1859,1,eng,758.0
26285,"The turn of the screw ; &, The lesson of the master / Henry James.","James, Henry, 1843-1916.",1996,1,eng,211.0
26576,History of England from the accession of James II / by Thomas Babbington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1884,0,eng,
70622,The stainless steel rat's revenge / Harry Harrison.,"Harrison, Harry.",1970,1,eng,191.0
9729,Perils of English prisoners.,"Dickens, Charles, 1812-1870.",1869,0,eng,
1722,"Luther's large catechism; God's call to repentence, faith and prayer, the Bible plan of salvation explained. Tr., with the help of others, by Prof. John Nicholas Lenker, D.D. (part second of Luther's catechetical writings, vol. I).","Luther, Martin, 1483-1546.",1908,0,eng,2.0
67940,"Œuvres choisies de Guy de Maupassant; poésies, contes, romans et nouvelles, théâtre; préface et analyses par F. Bernot.","Maupassant, Guy de, 1850-1893.",1911,0,fre,2.0
6541,South Sea tales.,"London, Jack, 1876-1916.",1946,0,eng,327.0
6533,A Connecticut Yankee in King Arthur's court by Mark Twain (pseud.),"Twain, Mark, 1835-1910.",1917,1,eng,450.0
69830,My experiments with volcanoes,"Jaggar, Thomas Augustus, 1871-1953",1956,0,eng,198.0
23079,Sonnets from the Portuguese / by Elizabeth Barrett Browning.,"Browning, Elizabeth Barrett, 1806-1861.",1914,0,eng,27.0
67110,"More hunting wasps, by J. Henri Fabre; tr. by Alexander Teixeira de Mattos.","Fabre, Jean-Henri, 1823-1915.",1921,0,eng,4.0
26246,"The Invisible Man, or Public Ceremonies Chairman at Berkeley for Thirty-five Years : Garff Bell Wilson ; tape recorded interview conducted by Suzanne B. Riess in 1980. Regional Oral History Office, the Bancroft Library, University of California, Berkeley, Calif., 1981 : and related material,","Wilson, Garff B.,",1981,0,eng,
11925,"Elementare arithmetik und algebra, von Dr. Hermann Schubert.","Schubert, Hermann, 1848-1911.",1899,0,ger,230.0
8984,"Off on a comet! : A journey through planetary space : (a sequel to ""To the sun?"") / from the French of Jules Verne by Edward Roth.","Verne, Jules, 1828-1905.",1976,1,eng,472.0
28836,"Ballads of a Bohemian, by Robert W. Service.","Service, Robert W. 1874-1958.",1921,0,eng,1.0
71272,Sous le soleil de Satan / Georges Bernanos.,"Bernanos, Georges, 1888-1948.",1962,0,fre,285.0
44791,"Lady Byron vindicated: a history of the Byron controversy,","Stowe, Harriet Beecher, 1811-1896.",1870,0,eng,1.0
22762,"History of the rise of the Huguenots, by Henry M. Baird.","Baird, Henry Martyn, 1832-1906.",1880,0,eng,
8757,At the earth's core / by Edgar Rice Burroughs ; illustrated by J. Allen St. John.,"Burroughs, Edgar Rice, 1875-1950.",1922,1,eng,277.0
21146,Love conquers all.,"Benchley, Robert, 1889-1945.",1925,0,eng,
26271,The slant book / by Peter Newell.,"Newell, Peter, 1862-1924.",1967,0,eng,
21148,Max and Moritz / Wilhelm Busch ; in English dialects and creoles ; edited by Manfred Görlach.,"Busch, Wilhelm, 1832-1908.",1986,0,eng,
100,"The complete works of William Shakspeare : comprising his plays and poems, with Dr. Johnson's preface; a glossary, an account of each play, and a memoir of the author / by the Rev. William Harness.","Shakespeare, William, 1564-1616.",1859,0,eng,926.0
67940,Oeuvres complètes de Guy de Maupassant. Boule de suif.,"Maupassant, Guy de, 1850-1893.",1908,0,fre,
31291,"The poems of Robert Louis Stevenson,","Stevenson, Robert Louis, 1850-1894.",1900,0,eng,1.0
2412,Categories : and Interpretation [from the Organon] / Translated by LeRoy F. Smith.,Aristotle.,1959,0,eng,72.0
29781,"Le calcul des résidus et ses applications à la théorie des fonctions, par Ernst Lindelöf ...","Lindelöf, Ernst Leonard, 1870-",1905,0,fre,
37958,"Stones of the temple : or, Lessons from the fabric and furniture of the church / by Walter Field.","Field, Walter, 1824-1876.",1873,0,eng,318.0
47289,"Abridgment of the Debates of Congress, from 1789 to 1856. From Gales and Seatons' Annals of Congress; from their Register of debates; and from the official reported debates, by John C. Rives. By the author of the Thirty years' view [Thomas Hart Benton] ...",United States. Congress.,1860,0,eng,
